loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,pub_rec,long_term,employment_verified,employment,housing_instability,log_i2p_ratio,abandonment
1000.0,11.14,32.81,7200.0,9.5,0.0,0.0,0,0,1,0,0.009445252733676645,0
10000.0,9.63,320.95,43700.0,1.35,0.0,0.0,0,1,1,0,0.1943115918307606,1
20000.0,10.0,645.35,140000.0,5.25,0.0,0.0,0,1,1,0,0.1323379306701344,0
2000.0,14.72,69.06,33204.0,12.69,0.0,0.0,0,0,1,0,0.21839228090777332,0
3200.0,12.18,106.56,42000.0,20.91,0.0,0.0,0,0,1,0,0.13003818873116263,0
7000.0,14.09,239.55,40000.0,15.18,0.0,0.0,0,0,1,0,0.1801966815620502,0
6925.0,7.88,216.63,39500.0,12.06,0.0,0.0,0,0,1,0,0.11232637795734866,0
10000.0,15.7,350.11,39312.0,21.73,0.0,0.0,0,0,1,0,0.23145372575845113,0
6000.0,8.94,190.63,32560.0,11.24,0.0,1.0,0,0,1,0,0.13440996469056857,0
15000.0,10.74,489.24,76000.0,23.92,0.0,0.0,0,1,1,0,0.1605569726865516,0
3750.0,15.65,131.19,7280.0,17.31,0.0,0.0,0,0,1,0,0.3183340904909477,1
10000.0,13.47,339.23,54996.0,5.59,2.0,0.0,0,0,1,0,0.11472146483061532,0
21600.0,13.61,734.16,82000.0,24.64,0.0,0.0,0,1,1,0,0.1935018788909169,0
9700.0,8.88,307.92,60000.0,8.18,0.0,0.0,0,0,1,0,0.1335003353123844,0
13350.0,14.59,460.11,56000.0,12.19,1.0,0.0,0,0,1,0,0.21571286581316926,0
7550.0,14.79,178.79,50000.0,12.65,0.0,0.0,1,0,1,0,0.4235454255579242,1
9000.0,5.99,273.76,30000.0,11.68,0.0,0.0,0,0,1,0,0.14416392816512322,1
3500.0,16.89,86.78,14000.0,3.0,1.0,0.0,1,0,1,0,0.26349988248287237,0
4500.0,7.14,139.23,108000.0,10.11,0.0,0.0,0,0,1,0,0.10786537564722272,0
16000.0,9.63,513.51,172000.0,5.92,0.0,0.0,0,1,1,0,0.015787838600813953,0
15000.0,11.89,497.46,72400.0,11.85,0.0,0.0,0,1,1,0,0.17724536124498821,0
12000.0,13.47,407.08,95004.0,17.36,1.0,0.0,0,1,1,0,0.16404867538007326,0
5500.0,10.99,180.04,24000.0,23.45,0.0,0.0,0,0,1,0,0.16417455791262237,0
6500.0,14.11,222.49,73000.0,11.59,0.0,0.0,0,0,1,0,0.31158418068401705,1
10000.0,14.59,344.65,62920.0,18.48,0.0,0.0,0,0,1,0,0.2258634738945934,1
4200.0,7.49,130.63,38400.0,15.84,0.0,0.0,0,0,1,0,0.11302038923496469,0
6700.0,18.61,244.28,137500.0,28.26,0.0,0.0,0,0,1,0,0.13088947280720223,0
10000.0,8.94,317.72,86807.0,13.34,0.0,0.0,0,0,1,0,0.18050825942137091,1
3200.0,6.99,98.8,51996.0,9.81,0.0,0.0,0,0,1,0,0.0841659260295216,0
2400.0,14.72,82.87,18000.0,1.67,0.0,0.0,0,1,1,0,0.1785993595480721,0
6000.0,12.99,202.14,55000.0,19.11,0.0,0.0,0,0,1,0,0.18476994564930002,0
4000.0,12.68,90.36,30000.0,1.12,0.0,0.0,1,0,1,0,0.5071343995309752,1
12000.0,16.0,421.89,125000.0,23.85,1.0,0.0,0,1,1,0,0.1691815652052442,0
18000.0,17.34,644.8,63000.0,25.68,1.0,0.0,0,1,1,0,0.2504218694519709,0
5000.0,11.99,166.05,28800.0,13.21,0.0,0.0,0,1,1,0,0.17860131159607776,0
5100.0,8.32,160.57,59000.0,7.08,0.0,0.0,0,0,1,0,0.1252516049583613,0
5750.0,11.36,189.24,34000.0,19.02,0.0,1.0,0,0,1,0,0.16967379376743935,0
25000.0,13.23,361.94,80000.0,20.11,0.0,0.0,1,0,1,0,0.31645097997502286,0
8400.0,16.77,207.73,87996.0,11.35,0.0,0.0,1,0,1,0,0.3806062908535861,0
25000.0,13.24,265.41,200000.0,15.62,0.0,0.0,0,0,1,0,0.3777411931672392,1
10000.0,5.79,191.06,45000.0,8.64,0.0,0.0,0,0,1,0,0.08781171787352035,0
15000.0,9.62,481.34,57996.0,6.41,0.0,0.0,0,0,1,0,0.1397346955402171,0
10200.0,14.17,238.24,60000.0,20.36,0.0,1.0,1,0,1,0,0.33745704537441673,0
13000.0,8.59,410.94,35328.0,17.63,0.0,0.0,0,0,1,0,0.12928653045399743,0
10000.0,13.49,339.31,25000.0,10.32,0.0,0.0,0,0,1,0,0.20007306218828125,0
20000.0,11.83,662.68,98000.0,19.93,0.0,0.0,0,1,1,0,0.17642252492096563,0
3200.0,14.61,110.33,77000.0,16.44,1.0,0.0,0,1,1,0,0.21597793892227674,0
15000.0,21.27,408.09,110000.0,11.17,0.0,0.0,1,1,1,0,0.48999210502579393,0
2000.0,6.92,61.69,14400.0,15.83,0.0,0.0,0,0,1,0,0.10457620767263245,0
16000.0,12.99,539.03,40000.0,7.59,0.0,0.0,0,0,1,0,0.1868690138133458,0
6000.0,6.17,183.0,54000.0,15.29,0.0,0.0,0,0,1,0,0.05818871613523294,0
10000.0,14.96,346.47,60000.0,21.02,0.0,0.0,0,0,1,0,0.22100125804389192,0
9600.0,15.96,337.32,57000.0,5.35,0.0,0.0,0,1,1,0,0.12192629223409217,0
15000.0,14.27,514.64,31200.0,5.54,0.0,0.0,0,1,1,0,0.19682585887765172,0
16400.0,15.96,576.26,140000.0,12.71,0.0,0.0,0,1,1,0,0.23502295473876997,0
10000.0,12.73,335.67,195000.0,15.42,0.0,0.0,0,0,1,0,0.15536993608808608,0
1000.0,10.71,32.61,22000.0,14.7,0.0,0.0,0,0,1,0,0.3196813628080681,1
35000.0,12.42,786.01,125000.0,10.3,0.0,0.0,1,1,1,0,0.40991864705932696,1
10200.0,16.45,250.49,53000.0,10.05,0.0,0.0,1,1,1,0,0.12934383790495382,0
28000.0,6.62,859.71,300000.0,5.59,0.0,0.0,0,1,1,0,0.10014425599447345,0
10000.0,7.51,311.1,43000.0,1.87,0.0,0.0,0,0,1,0,0.023810272199530386,0
12000.0,19.03,311.49,34000.0,13.41,0.0,0.0,1,0,1,0,0.9202565700456503,1
8200.0,13.11,276.71,55000.0,15.88,1.0,0.0,0,0,1,0,0.19464269635018863,0
10000.0,12.68,335.41,134400.0,20.04,0.0,0.0,0,1,1,0,0.1884974464938762,0
2500.0,13.47,84.81,101000.0,13.76,0.0,0.0,0,0,1,0,0.19983398115405246,0
14125.0,10.65,460.1,31850.0,16.65,0.0,1.0,0,0,1,0,0.15925278719411415,0
25000.0,15.2,869.09,170000.0,6.47,0.0,0.0,0,1,1,0,0.22442528945630064,0
5500.0,9.99,177.45,73000.0,22.96,0.0,0.0,0,0,1,0,0.06413503054237624,0
5000.0,8.94,158.86,16800.0,14.93,0.0,0.0,0,0,1,0,0.04508043439228944,0
25000.0,15.57,873.63,80004.0,10.68,1.0,0.0,0,1,1,0,0.2296082871299782,0
9500.0,7.88,297.17,19200.0,10.56,0.0,0.0,0,0,1,0,0.10697489594800559,0
4800.0,11.49,158.27,30000.0,6.88,0.0,0.0,0,0,1,0,0.17139050180467127,0
5000.0,5.42,150.8,42000.0,22.4,0.0,0.0,0,0,1,0,0.05893472404066565,0
3000.0,6.03,91.31,80000.0,1.24,0.0,0.0,0,1,1,0,0.09137213254465106,0
2500.0,13.61,84.98,50000.0,17.74,0.0,0.0,0,1,1,0,0.1701106387802718,0
4000.0,12.21,133.26,10636.0,13.54,0.0,0.0,0,0,1,0,0.11937510069957681,0
7000.0,6.99,216.11,51000.0,7.06,0.0,0.0,0,0,1,0,0.10562947934061045,0
11200.0,10.65,364.83,83000.0,10.15,0.0,0.0,0,1,1,0,0.15924939382682765,0
2800.0,10.37,60.01,62500.0,10.04,0.0,0.0,1,0,1,0,0.2513227607858434,0
4000.0,8.9,127.02,28000.0,20.1,0.0,0.0,0,0,1,0,0.09092786398075144,0
5000.0,11.49,164.86,119004.0,17.15,0.0,0.0,0,1,1,0,0.1481009884453997,0
13000.0,10.75,424.07,130000.0,4.47,0.0,0.0,0,1,1,0,0.011905007185420681,0
10000.0,8.32,314.85,39948.0,14.54,0.0,0.0,0,0,1,0,0.18583021465947439,1
28000.0,12.42,628.81,72000.0,29.3,0.0,0.0,1,1,1,0,0.26612969372114254,0
10000.0,7.29,310.1,54000.0,10.98,0.0,0.0,0,1,1,0,0.09510197622258056,0
6400.0,12.73,214.83,43000.0,8.4,0.0,1.0,0,0,1,0,0.18938509257890102,0
20000.0,6.54,613.35,90000.0,9.56,0.0,0.0,0,1,1,0,0.09896757423777049,0
3500.0,5.42,105.56,70000.0,0.41,0.0,0.0,0,0,1,0,0.08227493943792069,0
1000.0,11.49,32.98,23712.0,17.61,0.0,0.0,0,0,1,0,0.17109207326984557,0
7500.0,13.43,254.27,28800.0,13.75,0.0,0.0,0,0,1,0,0.199212541722951,0
3200.0,13.61,73.82,45000.0,20.11,0.0,0.0,1,0,1,0,0.3225113958768481,0
15000.0,13.79,511.14,58000.0,11.07,0.0,0.0,0,0,1,0,0.2046721334419025,0
25000.0,10.38,811.15,75000.0,3.78,0.0,0.0,0,1,1,0,0.0625844882339465,0
10000.0,11.89,331.64,53000.0,17.12,0.0,0.0,0,1,1,0,0.1772270967980322,0
12000.0,13.57,407.63,54625.0,13.77,0.0,0.0,0,0,1,0,0.19811698281704967,0
12000.0,10.99,392.81,145000.0,9.46,0.0,0.0,0,1,1,0,0.11773044158819833,0
15000.0,16.49,531.0,58000.0,20.01,0.0,0.0,0,0,1,0,0.013708277411169895,0
24500.0,11.66,809.78,147500.0,18.43,0.0,0.0,0,0,1,0,0.3491358063600167,1
12000.0,7.49,373.22,111996.0,11.93,0.0,0.0,0,0,1,0,0.1130235791540132,0
16000.0,11.99,355.84,32000.0,13.88,0.0,0.0,1,1,1,0,0.28844475013247894,0
5000.0,7.66,155.9,108000.0,3.33,0.0,0.0,0,1,1,0,0.11568661726590504,0
3600.0,8.88,114.28,65000.0,13.77,0.0,0.0,0,0,1,0,0.04083799428110271,0
12000.0,13.47,407.08,68000.0,21.9,0.0,0.0,0,0,1,0,0.15431923693009497,0
16000.0,6.17,441.48,80000.0,1.8,0.0,0.0,0,0,1,0,0.09350607255329563,0
12000.0,5.42,361.92,120000.0,5.62,0.0,0.0,0,0,1,0,0.08227482995267463,0
10000.0,5.99,304.18,180000.0,1.53,0.0,0.0,0,0,1,0,0.08357339046760623,0
5300.0,11.12,115.56,92304.0,8.62,0.0,0.0,1,0,1,0,0.20550973989574073,0
13650.0,10.0,290.03,60000.0,6.9,0.0,0.0,1,0,1,0,0.24314381747098615,0
16000.0,12.73,537.06,74000.0,4.41,0.0,0.0,0,0,1,0,0.16714234990223562,0
1700.0,11.12,55.76,18000.0,8.27,0.0,0.0,0,0,1,0,0.14625234223347358,0
8400.0,7.29,260.49,117014.0,12.87,0.0,0.0,0,0,1,0,0.07887279273043471,0
5000.0,6.91,154.18,24414.0,1.23,0.0,0.0,0,0,1,0,0.08802186610480528,0
6350.0,12.92,213.72,80415.0,20.15,0.0,0.0,0,0,1,0,0.19193400123651316,0
24000.0,16.69,592.47,65000.0,15.56,0.0,0.0,1,1,1,0,0.28828345398123695,0
21350.0,13.06,486.44,60000.0,19.44,0.0,0.0,1,1,1,0,0.2069399105277753,0
10000.0,9.64,320.99,67000.0,3.6,1.0,0.0,0,0,1,0,0.14456776704743501,0
9500.0,11.71,314.23,90000.0,22.63,0.0,0.0,0,1,1,0,0.05363355378797733,0
5000.0,11.22,164.23,61000.0,14.48,0.0,0.0,0,0,1,0,0.31808299220831243,1
12500.0,16.49,307.24,55000.0,11.24,1.0,0.0,1,0,1,0,0.2807281496842876,0
15000.0,14.35,515.22,103970.0,23.88,0.0,0.0,0,0,1,0,0.10999695069266263,0
10000.0,12.68,335.41,54000.0,7.24,0.0,0.0,0,1,1,0,0.1884974464938762,0
20000.0,18.25,510.6,71964.0,11.81,0.0,0.0,1,1,1,0,0.2114591537408892,0
16000.0,13.57,543.5,164004.0,6.67,0.0,0.0,0,1,1,0,0.20122099844915772,0
12000.0,7.51,373.33,58000.0,15.35,0.0,0.0,0,0,1,0,0.05839783058345116,0
25000.0,10.36,445.1,99996.0,15.78,0.0,0.0,1,0,1,0,0.45929528992724816,1
14000.0,6.03,426.1,105000.0,7.35,0.0,0.0,0,0,1,0,0.06115893278601615,0
6000.0,13.04,202.28,70000.0,10.77,0.0,0.0,0,0,1,0,0.19749885200133271,0
12200.0,15.28,424.6,51600.0,22.23,0.0,0.0,0,0,1,0,0.10823523207299465,0
12000.0,9.99,387.15,72000.0,25.6,0.0,0.0,0,1,1,0,0.1496692244028658,0
6000.0,15.21,208.61,28000.0,5.74,1.0,0.0,0,1,1,0,0.22457585807059308,0
6000.0,9.25,191.5,26780.0,14.74,0.0,0.0,0,0,1,0,0.13896017155139795,0
35000.0,20.3,933.14,85000.0,12.54,0.0,0.0,1,1,1,0,0.45450920818273244,0
9600.0,12.99,323.42,60000.0,16.74,0.0,1.0,0,0,1,0,0.19027250278980773,0
7000.0,7.51,217.78,44208.0,3.58,0.0,0.0,0,0,1,0,0.11334016467987405,0
35000.0,14.54,1205.42,145000.0,25.09,0.0,0.0,0,1,1,0,0.21499593511019985,0
25000.0,11.86,828.69,145000.0,5.19,1.0,0.0,0,0,1,0,0.0699931177134628,0
3000.0,10.36,97.31,50000.0,20.78,0.0,1.0,0,0,1,0,0.10187946349829853,0
10000.0,13.49,339.31,48000.0,24.43,0.0,0.0,0,0,1,0,0.18025358651867524,0
8500.0,12.53,284.47,42000.0,21.97,0.0,0.0,0,0,1,0,0.18632041324362386,0
10000.0,11.89,331.64,45000.0,21.95,0.0,0.0,0,0,1,0,0.171128469306146,0
16000.0,13.99,546.77,50000.0,16.75,0.0,0.0,0,0,1,0,0.37045552239057,1
9000.0,15.99,218.82,42000.0,13.14,0.0,0.0,1,0,1,0,0.7215231022729226,1
4500.0,6.17,137.25,36000.0,6.7,1.0,0.0,0,1,1,0,0.02638656993012262,0
25000.0,14.59,861.63,250000.0,22.72,0.0,0.0,0,1,1,0,0.07631268281977417,0
10000.0,16.32,353.14,48000.0,20.55,0.0,1.0,0,1,1,0,0.4589853770039156,1
6400.0,9.99,206.48,41000.0,18.0,0.0,0.0,0,0,1,0,0.14966922430150637,0
3600.0,5.99,109.51,60000.0,12.54,0.0,0.0,0,0,1,0,0.027866432403689884,0
26400.0,11.71,583.4,85000.0,9.66,0.0,0.0,1,1,1,0,0.151610117614848,0
19000.0,16.32,670.96,41604.0,17.16,0.0,0.0,0,1,1,0,0.05127929426324083,0
16000.0,14.09,547.55,91000.0,15.7,0.0,0.0,0,0,1,0,0.1712574495738349,0
5000.0,15.27,173.99,54000.0,14.71,0.0,0.0,0,0,1,0,0.2926537487818599,1
12500.0,7.51,168.86,37020.0,20.55,0.0,0.0,1,0,1,0,0.18289112729706075,0
10000.0,7.66,311.8,60000.0,16.08,0.0,0.0,0,0,1,0,0.1155316141101108,0
25000.0,22.48,697.32,95000.0,15.89,1.0,0.0,1,0,1,0,0.3231426481071582,0
13600.0,9.99,438.77,57840.0,13.9,0.0,0.0,0,0,1,0,0.14966922441649394,0
2500.0,13.57,84.93,38500.0,13.5,0.0,0.0,0,0,1,0,0.08152099876440824,0
5400.0,7.29,167.46,62400.0,23.85,2.0,0.0,0,0,1,0,0.11006443466930234,0
20000.0,18.39,512.13,95000.0,15.03,0.0,1.0,1,0,1,0,0.34195539075881604,0
2000.0,12.53,66.94,62400.0,4.02,0.0,1.0,0,0,1,0,0.1863343273301925,0
18000.0,18.64,656.54,180000.0,11.95,0.0,0.0,0,1,1,0,0.27415136037708343,0
25000.0,10.59,813.63,70000.0,19.56,0.0,0.0,0,1,1,0,0.12227285239251351,0
12000.0,15.21,417.22,46800.0,20.04,0.0,0.0,0,0,1,0,0.18925786143800352,0
7000.0,15.57,168.64,90000.0,2.72,1.0,0.0,1,0,1,0,0.35830062137791335,0
6000.0,7.29,186.06,51000.0,10.54,0.0,0.0,0,0,1,0,0.1100689135606372,0
5600.0,13.79,190.83,45000.0,9.07,0.0,1.0,0,0,1,0,0.20400878633285835,0
35000.0,12.42,786.01,65000.0,10.34,0.0,0.0,1,1,1,0,0.5605387975545799,1
7800.0,15.58,272.62,19000.0,9.73,1.0,0.0,0,0,1,0,0.21418769879411811,0
12000.0,10.99,392.81,61000.0,20.22,0.0,0.0,0,1,1,0,0.15731352976107904,0
5000.0,6.03,152.18,30000.0,16.48,0.0,0.0,0,0,1,0,0.08641986858420353,0
23500.0,14.96,814.16,124000.0,8.25,1.0,0.0,0,0,1,0,0.22092219222076032,0
6000.0,12.53,200.8,52000.0,21.72,0.0,0.0,0,0,1,0,0.18348476860986906,0
12000.0,10.74,391.39,36000.0,11.3,0.0,0.0,0,0,1,0,0.16062822645461902,0
4000.0,8.9,127.02,62400.0,11.44,0.0,0.0,0,0,1,0,0.12478513004648527,0
28000.0,15.65,562.29,56000.0,12.62,0.0,0.0,1,0,1,0,0.3701453541453598,0
20000.0,16.49,491.59,198204.0,8.82,1.0,0.0,1,0,1,0,0.14194781242283674,0
10000.0,20.85,269.7,100000.0,15.17,0.0,0.0,1,1,1,0,0.26129061115521746,0
4800.0,17.74,172.91,14000.0,9.51,0.0,0.0,0,0,1,0,0.25986595350265895,0
15000.0,18.25,382.95,135000.0,10.28,0.0,0.0,1,0,1,0,0.3059207321144402,0
4000.0,9.32,127.79,48996.0,8.67,0.0,0.0,0,0,1,0,0.13921831605154364,0
15000.0,12.84,504.27,45000.0,6.59,0.0,0.0,0,0,1,0,0.10583880119407624,0
35000.0,11.71,605.5,100000.0,5.15,0.0,0.0,1,0,1,0,0.2799556764035801,0
28000.0,11.99,449.8,128000.0,16.04,1.0,0.0,1,1,1,0,0.2251442185073045,0
5000.0,14.26,171.53,50004.0,18.57,0.0,0.0,0,0,1,0,0.186411514494459,0
6075.0,6.03,184.9,79200.0,10.17,0.0,0.0,0,0,1,0,0.08998965342543404,0
3600.0,10.51,117.03,52000.0,19.87,0.0,0.0,0,0,1,0,0.10317312479008749,0
4000.0,7.51,124.44,26400.0,16.5,0.0,0.0,0,0,1,0,0.09782066203517162,0
21000.0,10.75,685.03,84000.0,8.04,0.0,0.0,0,1,1,0,0.1607508911776897,0
2950.0,16.49,104.43,19200.0,6.81,0.0,0.0,0,0,1,0,0.18094207411134244,0
18000.0,9.91,580.05,33000.0,17.67,1.0,0.0,0,1,1,0,0.14850429267704146,0
25000.0,8.9,793.84,175000.0,6.99,0.0,0.0,0,1,1,0,0.13375576740053005,0
28000.0,8.49,883.77,132652.8,0.54,0.0,0.0,0,1,1,0,0.12774499613349935,0
25000.0,15.58,873.76,115000.0,14.37,0.0,0.0,0,1,1,0,0.21387287096922963,0
10000.0,8.49,315.63,65900.0,8.19,0.0,0.0,0,0,1,0,0.12774568754584617,0
5000.0,7.9,156.46,44136.0,3.37,0.0,0.0,0,0,1,0,0.10520830387450496,0
10000.0,8.59,316.11,25000.0,7.2,0.0,0.0,0,0,1,0,0.12925476073600967,0
11000.0,16.49,389.4,38400.0,19.38,1.0,0.0,0,0,1,0,0.03955894262525818,0
35000.0,13.49,805.17,98000.0,14.55,0.0,0.0,1,1,1,0,0.5391802888838061,1
16000.0,12.98,538.95,43200.0,15.86,0.0,0.0,0,0,1,0,0.18465113278454917,0
9500.0,6.17,289.75,57000.0,11.41,0.0,0.0,0,0,1,0,0.06693531750930198,0
3000.0,12.21,99.95,125000.0,10.29,0.0,1.0,0,0,1,0,0.1667142828356322,0
15000.0,5.79,277.5,70000.0,20.91,0.0,0.0,0,0,1,0,0.08780368588890039,0
25000.0,12.69,564.87,80000.0,19.38,0.0,0.0,1,1,1,0,0.14252958711829355,0
5000.0,9.99,161.32,65004.0,15.3,0.0,0.0,0,0,1,0,0.14966233627518366,0
15000.0,16.35,529.94,40000.0,0.78,0.0,0.0,0,0,1,0,0.2413255195036452,0
12000.0,12.69,402.54,42500.0,19.37,0.0,0.0,0,0,1,0,0.17704795340260543,0
2400.0,13.11,54.75,14400.0,10.5,0.0,0.0,1,0,1,0,0.08051567240867358,0
35000.0,19.42,916.03,220000.0,11.41,0.0,0.0,1,1,1,0,0.04694383488862462,0
1000.0,10.36,32.44,35000.0,22.01,0.0,0.0,0,0,1,0,0.15506169186349272,0
2800.0,11.86,92.82,50000.0,17.16,0.0,0.0,0,0,1,0,0.1768722116607555,0
3500.0,12.53,117.14,128000.0,19.28,0.0,0.0,0,1,1,0,0.24096922180216943,1
10000.0,7.9,312.91,57000.0,13.09,0.0,0.0,0,0,1,0,0.11888553867541417,0
14600.0,12.23,486.54,40000.0,18.93,0.0,0.0,0,0,1,0,0.18212404859199888,0
24250.0,12.87,815.61,168750.0,13.7,0.0,0.0,0,1,1,0,0.19127687057743856,0
7800.0,15.62,272.77,43955.48,22.82,0.0,1.0,0,0,1,0,0.23024036030451547,0
8000.0,19.42,294.95,50000.0,17.54,0.0,1.0,0,0,1,0,0.284056131357511,0
27250.0,8.9,865.28,63200.0,23.41,0.0,0.0,0,0,1,0,0.13375687174339707,0
12000.0,12.84,403.42,75000.0,22.45,0.0,0.0,0,1,1,0,0.189121992294357,0
4700.0,10.96,110.43,45000.0,13.6,0.0,0.0,0,0,1,0,0.1021313070848011,0
6150.0,11.49,202.78,72000.0,19.57,0.0,0.0,0,0,1,0,0.1713934985427358,0
5000.0,13.57,169.85,33600.0,10.71,1.0,0.0,0,0,1,0,0.20137390233464356,0
19500.0,13.49,448.6,57600.0,16.9,0.0,0.0,1,0,1,0,0.6595001242848261,1
6000.0,10.37,194.65,27052.0,19.34,1.0,0.0,0,0,1,0,0.09676820712086288,0
18250.0,13.23,417.4,29784.0,12.65,0.0,0.0,1,0,1,0,0.476990976542372,1
12000.0,10.99,392.81,56755.0,19.05,0.0,0.0,0,1,1,0,0.1641766795441825,0
3500.0,13.23,118.32,73000.0,23.24,0.0,0.0,0,1,1,0,0.17690213585908365,0
25000.0,13.61,348.31,100000.0,23.81,0.0,0.0,1,1,1,0,0.20243902856959264,0
5600.0,11.99,185.98,42000.0,14.51,0.0,0.0,0,0,1,0,0.37015512583447796,1
8000.0,14.91,276.98,99085.0,10.72,0.0,0.0,0,1,1,0,0.03582432691395999,0
3500.0,12.68,79.07,63996.0,22.84,0.0,0.0,1,0,1,0,0.3040481284800356,0
4000.0,11.49,131.89,12000.0,14.4,0.0,0.0,0,0,1,0,0.3382852650457307,1
12000.0,12.09,399.09,25000.0,11.04,1.0,0.0,0,1,1,0,0.3518238049036187,1
4800.0,12.18,159.84,64744.0,12.07,0.0,0.0,0,0,1,0,0.07183992574528328,0
4000.0,5.42,120.64,65000.0,19.27,0.0,0.0,0,0,1,0,0.08227329478853083,0
3500.0,10.99,114.57,27600.0,21.74,0.0,0.0,0,1,1,0,0.2495886168275309,1
7200.0,13.48,244.26,60000.0,11.24,0.0,0.0,0,0,1,0,0.11091630350063453,0
5500.0,12.73,184.62,40440.0,22.91,0.0,0.0,0,0,1,0,0.17051271180951869,0
10000.0,10.36,324.37,45600.0,15.92,0.0,2.0,0,0,1,0,0.16857230039320464,1
17200.0,7.51,535.11,50000.0,9.19,0.0,0.0,0,1,1,0,0.11331830313102159,0
2800.0,10.0,90.35,23760.0,9.29,0.0,0.0,0,0,1,0,0.0654967670038214,0
15000.0,12.61,338.31,105000.0,6.39,0.0,0.0,1,1,1,0,0.29737494425119115,0
1000.0,11.36,32.92,17400.0,0.0,0.0,1.0,0,0,1,0,0.009534402688029995,0
8400.0,12.53,281.12,81000.0,1.85,0.0,0.0,0,0,1,0,0.13365013542536633,0
15000.0,7.88,469.22,130000.0,6.45,0.0,0.0,0,1,1,0,0.09462873549251676,0
5675.0,6.54,174.04,66500.0,5.79,0.0,0.0,0,0,1,0,0.09903092229015258,0
16000.0,13.11,232.09,95004.0,16.0,0.0,0.0,1,0,1,0,0.3133256566593407,0
3000.0,15.58,72.29,47028.0,7.83,2.0,0.0,1,1,1,0,0.28495335205402095,0
4800.0,10.37,155.72,31200.0,10.12,0.0,0.0,0,0,1,0,0.27472774039938636,1
20000.0,11.36,658.23,45000.0,12.96,0.0,0.0,0,1,1,0,0.16886559665242895,0
6000.0,18.3,153.35,100000.0,6.43,0.0,0.0,1,1,1,0,0.3580694706319095,0
3000.0,7.9,93.88,10000.0,2.76,0.0,0.0,0,0,1,0,0.11914507025403971,0
7800.0,17.49,195.92,70000.0,15.74,0.0,0.0,1,1,1,0,0.35844964988052164,0
16000.0,16.45,566.04,78000.0,1.34,0.0,0.0,0,0,1,0,0.21355321053661336,0
6000.0,9.88,193.27,36100.0,8.64,0.0,0.0,0,1,1,0,0.1388818448420636,0
3600.0,5.79,109.18,121000.0,13.46,0.0,0.0,0,0,1,0,0.038207914016528226,0
4000.0,12.53,133.87,66125.0,3.26,0.0,0.0,0,1,1,0,0.1719765643439626,0
3500.0,6.54,107.34,42000.0,14.8,0.0,0.0,0,1,1,0,0.09929443961053629,0
14500.0,11.49,478.09,55500.0,29.58,0.0,0.0,0,0,1,0,0.23582912203991901,1
10000.0,15.45,348.87,54996.0,13.16,0.0,0.0,0,0,1,0,0.12660533766611629,0
18000.0,9.99,382.36,70000.0,13.2,1.0,0.0,1,0,1,0,0.17758489344216336,0
3000.0,5.79,90.99,48000.0,18.0,0.0,0.0,0,0,1,0,0.018402955341086144,0
16000.0,16.35,565.27,60000.0,24.8,0.0,0.0,0,0,1,0,0.10582290867490705,0
13200.0,6.62,405.29,60000.0,12.75,0.0,0.0,0,1,1,0,0.09471358307468049,0
25000.0,13.98,581.45,190000.0,8.65,0.0,0.0,1,1,1,0,0.330679316159324,0
25000.0,12.73,839.16,121000.0,21.63,0.0,0.0,0,0,1,0,0.14614189489890841,0
12000.0,11.86,397.77,150000.0,20.48,0.0,0.0,0,0,1,0,0.11028312960097157,0
25000.0,13.8,852.02,59000.0,12.87,1.0,0.0,0,1,1,0,0.2650301263079705,1
7500.0,13.47,254.42,47900.0,13.23,0.0,0.0,0,0,1,0,0.1998438079890472,0
4425.0,17.49,158.85,54000.0,24.17,0.0,0.0,0,0,1,0,0.25640827451146586,0
1500.0,11.86,49.73,24000.0,14.8,0.0,0.0,0,0,1,0,0.20775360679733498,1
16000.0,15.65,559.76,60000.0,16.32,0.0,0.0,0,0,1,0,0.1740331357699801,0
7500.0,8.38,236.34,75000.0,6.06,0.0,0.0,0,0,1,0,0.12613090965267795,0
8000.0,16.4,282.84,175000.0,23.84,0.0,0.0,0,0,1,0,0.37412996191279874,1
15000.0,15.28,522.04,120000.0,1.69,1.0,0.0,0,1,1,0,0.04811565099097419,0
8000.0,10.38,259.57,88000.0,15.07,0.0,0.0,0,1,1,0,0.15540845973879105,0
8000.0,7.88,161.76,108396.0,2.77,0.0,0.0,1,1,1,0,0.18968397070437373,0
3200.0,7.51,99.56,50000.0,13.51,0.0,0.0,0,0,1,0,0.09320284702362841,0
8400.0,16.49,297.36,66000.0,19.18,0.0,0.0,0,0,1,0,0.08392964911789447,0
4500.0,5.42,135.72,70000.0,7.77,0.0,0.0,0,0,1,0,0.06347337059623354,0
28000.0,9.91,593.68,88000.0,14.33,0.0,0.0,1,1,1,0,0.23341207757380386,0
5400.0,15.95,189.72,75108.0,17.22,1.0,0.0,0,1,1,0,0.038265841384431114,0
18000.0,7.88,563.05,50000.0,1.06,0.0,0.0,0,0,1,0,0.043074389283450254,0
8000.0,17.19,199.64,79800.0,19.1,0.0,0.0,1,0,1,0,0.4036543025077939,0
6000.0,16.89,148.77,28800.0,9.04,0.0,1.0,1,1,1,0,0.39713607280874497,0
6000.0,14.54,206.65,40000.0,23.34,0.0,0.0,0,0,1,0,0.21176034072807276,0
